sentence_id,method,method_full_name,error_type,source_raw,target_raw,gold_tokenization,prediction_tokenization,local_gold_tokens,local_pred_tokens,local_span_start,local_span_end,local_raw_text,gold_internal_boundaries,pred_internal_boundaries,extra_boundaries,missing_boundaries,explanation,is_short_sentence,is_natural_example_candidate,notes,chunk_index
354,P1,P1 Identical-character projection,under,在流行歌曲里我不能找到音乐的美丽，歌词的魅力，听它的时候我没什么感觉，只有人造的无议音调。,我不能在流行歌曲里找到音乐的美丽，歌词的魅力，所以听它的时候我没什么感觉，感觉只有人造的无意义的音调。,在 流行 歌曲 里 我 不 能 找到 音乐 的 美丽 ， 歌词 的 魅力 ， 听 它 的 时候 我 没 什么 感觉 ， 只有 人造 的 无 议 音调 。,在 流行 歌曲 里 我 不 能 找到 音乐 的 美丽 ， 歌词 的 魅力 ， 听 它 的 时候 我 没 什么 感觉 ， 只 有 人造 的 无议 音调 。,无 / 议,无议,40,42,无议,[41],[],[],[41],"The prediction misses the gold boundary between [无] and [议], merging them into [无议].",False,True,,2
360,P1,P1 Identical-character projection,under,我们不要知道我们破坏我们的行星。我们要开车，用电子，渴饮用水。可是为了我们的儿女能在地球过活我们应该都保护环境。,我们要知道我们正在破坏我们的星球。我们要开车，用电子产品，喝饮用水。可是为了我们的儿女能在地球生活我们都应该保护环境。,我们 不要 知道 我们 破坏 我们 的 行星 。 我们 要 开车 ， 用 电子 ， 渴 饮用水 。 可是 为了 我们 的 儿女 能 在 地球 过活 我们 应该 都 保护 环境 。,我们 不要 知道 我们 破坏 我们 的 行星 。 我们 要 开车 ， 用 电子 ， 渴饮用水 。 可是 为了 我们 的 儿女 能 在 地球 过活 我们 应该 都 保护 环境 。,渴 / 饮用水,渴饮用水,26,30,渴饮用水,[27],[],[],[27],"The prediction misses the gold boundary between [渴] and [饮用水], merging them into [渴饮用水].",False,True,,1
373,P1,P1 Identical-character projection,under,那我想注意自已的发言和行为，因为他们注意关注我。我应该当他你好的模范，任一个很好的老师。天天我努力实现这个目标，做生活，做工作。,我应该注意自已的发言和行为，因为他们关注我。我应该当你的好模范，当一个很好的老师。我要天天努力实现这个目标，过好生活，做好工作。,那 我 想 注意 自已 的 发言 和 行为 ， 因为 他们 注意 关注 我 。 我 应该 当 他 你 好 的 模范 ， 任 一个 很 好 的 老师 。 天天 我 努力 实现 这个 目标 ， 做 生活 ， 做 工作 。,那 我 想 注意 自已 的 发言 和 行为 ， 因为 他们 注意 关注 我 。 我 应该 当 他 你好 的 模范 ， 任 一个 很 好 的 老师 。 天天 我 努力 实现 这个 目标 ， 做 生活 ， 做 工作 。,你 / 好,你好,29,31,你好,[30],[],[],[30],"The prediction misses the gold boundary between [你] and [好], merging them into [你好].",False,True,,1
375,P1,P1 Identical-character projection,under,我旅行的时候认识了很多的人，他们都住在别的国家。这有好点和不利，好点是：我可以拜訪他们，我只要飞机票，以后我可以在他们的家留，因为他们请我客。我跟他们可以参观有意思的地方。,我旅行的时候认识了很多的人，他们都住在别的国家。这有好处和坏处，好处是：我可以拜访他们，我只需要飞机票，之后我可以在他们的家住下，因为他们请我客。我可以跟他们参观有意思的地方。,我 旅行 的 时候 认识 了 很多 的 人 ， 他们 都 住 在 别的 国家 。 这 有 好点 和 不利 ， 好 点 是 ： 我 可以 拜訪 他们 ， 我 只 要 飞机票 ， 以后 我 可以 在 他们 的 家 留 ， 因为 他们 请 我 客 。 我 跟 他们 可以 参观 有意思 的 地方 。,我 旅行 的 时候 认识 了 很多 的 人 ， 他们 都 住 在 别的 国家 。 这 有 好点 和 不利 ， 好点 是 ： 我 可以 拜訪 他们 ， 我 只要 飞机票 ， 以后 我 可以 在 他们 的 家 留 ， 因为 他们 请 我 客 。 我 跟 他们 可以 参观 有意思 的 地方 。,好 / 点,好点,32,34,好点,[33],[],[],[33],"The prediction misses the gold boundary between [好] and [点], merging them into [好点].",False,False,,1
375,P1,P1 Identical-character projection,under,我旅行的时候认识了很多的人，他们都住在别的国家。这有好点和不利，好点是：我可以拜訪他们，我只要飞机票，以后我可以在他们的家留，因为他们请我客。我跟他们可以参观有意思的地方。,我旅行的时候认识了很多的人，他们都住在别的国家。这有好处和坏处，好处是：我可以拜访他们，我只需要飞机票，之后我可以在他们的家住下，因为他们请我客。我可以跟他们参观有意思的地方。,我 旅行 的 时候 认识 了 很多 的 人 ， 他们 都 住 在 别的 国家 。 这 有 好点 和 不利 ， 好 点 是 ： 我 可以 拜訪 他们 ， 我 只 要 飞机票 ， 以后 我 可以 在 他们 的 家 留 ， 因为 他们 请 我 客 。 我 跟 他们 可以 参观 有意思 的 地方 。,我 旅行 的 时候 认识 了 很多 的 人 ， 他们 都 住 在 别的 国家 。 这 有 好点 和 不利 ， 好点 是 ： 我 可以 拜訪 他们 ， 我 只要 飞机票 ， 以后 我 可以 在 他们 的 家 留 ， 因为 他们 请 我 客 。 我 跟 他们 可以 参观 有意思 的 地方 。,只 / 要,只要,45,47,只要,[46],[],[],[46],"The prediction misses the gold boundary between [只] and [要], merging them into [只要].",False,False,,2
376,P1,P1 Identical-character projection,under,通过社交场合并友人的介绍结交异性朋友增加了一种心理的安定性。,通过社交场合和友人的介绍结交异性朋友增加了一种心理的安定性。,通过 社交 场合 并 友人 的 介绍 结交 异性 朋友 增加 了 一 种 心理 的 安定性 。,通过 社交 场合并 友人 的 介绍 结交 异性 朋友 增加 了 一 种 心理 的 安定性 。,场合 / 并,场合并,4,7,场合并,[6],[],[],[6],"The prediction misses the gold boundary between [场合] and [并], merging them into [场合并].",False,True,,1
385,P1,P1 Identical-character projection,over,老板批评其他的经理，说他们画饼充饥，只清谈，不无实际，互相吹捧。,老板批评其他的经理，说他们画饼充饥，只空谈，不切实际，互相吹捧。,老板 批评 其他 的 经理 ， 说 他们 画饼充饥 ， 只 清谈 ， 不无实际 ， 互相 吹捧 。,老板 批评 其他 的 经理 ， 说 他们 画饼充饥 ， 只 清 谈 ， 不无 实际 ， 互相 吹捧 。,清谈,清 / 谈,19,21,清谈,[],[20],[20],[],"The prediction inserts an extra boundary inside the gold token [清谈], producing [清 / 谈].",False,True,,1
385,P1,P1 Identical-character projection,over,老板批评其他的经理，说他们画饼充饥，只清谈，不无实际，互相吹捧。,老板批评其他的经理，说他们画饼充饥，只空谈，不切实际，互相吹捧。,老板 批评 其他 的 经理 ， 说 他们 画饼充饥 ， 只 清谈 ， 不无实际 ， 互相 吹捧 。,老板 批评 其他 的 经理 ， 说 他们 画饼充饥 ， 只 清 谈 ， 不无 实际 ， 互相 吹捧 。,不无实际,不无 / 实际,22,26,不无实际,[],[24],[24],[],"The prediction inserts an extra boundary inside the gold token [不无实际], producing [不无 / 实际].",False,True,,2
390,P1,P1 Identical-character projection,over,在我的家我们没有宠動，因为我爸爸过敏。我两个妈奶还在，但是我两个爷爷去世了。我有一些爱好。我喜欢跳舞、看画、跑步和看书。我是锡兰人，印地语是我的本话。,在我的家我们没有养宠物，因为我爸爸过敏。我两个奶妈还在，但是我两个爷爷去世了。我有一些爱好。我喜欢跳舞、画画、跑步和看书。我是锡兰人，印地语是我的母语。,在 我 的 家 我们 没有 宠動 ， 因为 我 爸爸 过敏 。 我 两 个 妈奶 还 在 ， 但是 我 两 个 爷爷 去世 了 。 我 有 一些 爱好 。 我 喜欢 跳舞 、 看 画 、 跑步 和 看 书 。 我 是 锡兰人 ， 印地语 是 我 的 本话 。,在 我 的 家 我们 没有 宠 動 ， 因为 我 爸爸 过敏 。 我 两 个 妈奶 还 在 ， 但是 我 两 个 爷爷 去世 了 。 我 有 一些 爱好 。 我 喜欢 跳舞 、 看 画 、 跑步 和 看 书 。 我 是 锡兰人 ， 印地语 是 我 的 本话 。,宠動,宠 / 動,8,10,宠動,[],[9],[9],[],"The prediction inserts an extra boundary inside the gold token [宠動], producing [宠 / 動].",False,True,,1
391,P1,P1 Identical-character projection,over,我在大学学中文、俄文和日文。因为我应该毕业的时候为个单身汉，我很紧张这个学期的时候。为轻松一黑儿，我很喜欢跟我朋友们比赛一下，做动。,我在大学学中文、俄文和日文。因为我毕业的时候应该是个单身汉，所以这个学期我很紧张。为了放松一会儿，我很喜欢跟我朋友们比试一下，做运动。,我 在 大学 学 中文 、 俄文 和 日文 。 因为 我 应该 毕业 的 时候 为 个 单身汉 ， 我 很 紧张 这个 学期 的 时候 。 为 轻松 一黑儿 ， 我 很 喜欢 跟 我 朋友 们 比赛 一下 ， 做 动 。,我 在 大学 学 中文 、 俄文 和 日文 。 因为 我 应该 毕业 的 时候 为 个 单身汉 ， 我 很 紧张 这个 学期 的 时候 。 为 轻松 一 黑儿 ， 我 很 喜欢 跟 我 朋友 们 比赛 一下 ， 做 动 。,一黑儿,一 / 黑儿,45,48,一黑儿,[],[46],[46],[],"The prediction inserts an extra boundary inside the gold token [一黑儿], producing [一 / 黑儿].",False,True,,1
394,P1,P1 Identical-character projection,over,在中国历史上有一个很有名的传统。人们说是黄帝搞起来中医的问题，还有神农挑了哪个对身体好，哪个对身体坏。真的或着不是真的，这不重要，重要的是中医是很有意思的学问，很有意思的哲学，还有我想这很有用。,在中国历史上有一个很有名的传说。人们说是黄帝发明了中医，还有是神农挑出了哪些植物对身体好，哪些植物对身体坏。这些是真的或者不是真的，都不重要，重要的是中医是很有意思的学问、哲学，还有我想这很有用。,在 中国 历史 上 有 一个 很 有名 的 传统 。 人们 说 是 黄帝 搞 起来 中医 的 问题 ， 还有 神农 挑 了 哪个 对 身体 好 ， 哪个 对 身体 坏 。 真 的 或着 不 是 真 的 ， 这 不 重要 ， 重要 的 是 中医 是 很 有意思 的 学问 ， 很 有意思 的 哲学 ， 还有 我 想 这 很 有用 。,在 中国 历史 上 有 一个 很 有名 的 传统 。 人们 说 是 黄帝 搞 起来 中医 的 问题 ， 还有 神农 挑 了 哪个 对 身体 好 ， 哪个 对 身体 坏 。 真 的 或 着 不 是 真 的 ， 这 不 重要 ， 重要 的 是 中医 是 很 有意思 的 学问 ， 很 有意思 的 哲学 ， 还有 我 想 这 很 有用 。,或着,或 / 着,53,55,或着,[],[54],[54],[],"The prediction inserts an extra boundary inside the gold token [或着], producing [或 / 着].",False,False,,1
399,P1,P1 Identical-character projection,over,为了让孩子能够上大学，他们辛苦地工作，年复一年，把身体都捱垮了，丈夫得了心脏，妻子得了风湿关节炎瘫在床上。,为了让孩子能够上大学，他们辛苦地工作，年复一年，把身体都搞垮了，丈夫得了心脏病，妻子得了风湿关节炎瘫在床上。,为了 让 孩子 能够 上 大学 ， 他们 辛苦 地 工作 ， 年复一年 ， 把 身体 都 捱垮 了 ， 丈夫 得了 心脏 ， 妻子 得了 风湿 关节炎 瘫 在 床 上 。,为了 让 孩子 能够 上 大学 ， 他们 辛苦 地 工作 ， 年复一年 ， 把 身体 都 捱 垮 了 ， 丈夫 得了 心脏 ， 妻子 得了 风湿 关节炎 瘫 在 床 上 。,捱垮,捱 / 垮,28,30,捱垮,[],[29],[29],[],"The prediction inserts an extra boundary inside the gold token [捱垮], producing [捱 / 垮].",False,True,,1
415,P1,P1 Identical-character projection,over,从小的时候，妈妈独自养家我和我的哥哥。他一直鼓励我们做理想的工作。我告诉她我想成为口译的时候，她别笑了，她只告诉我：要是你要学习汉语和日语，就试一试。,从我小的时候，妈妈就独自抚养我和我哥哥。她一直鼓励我们做理想中的工作。当我告诉她我想成为口译员的时候，她笑了，她告诉我：“要是你想学习汉语和日语，就试一试。”,从小 的 时候 ， 妈妈 独自 养家 我 和 我 的 哥哥 。 他 一直 鼓励 我们 做 理想 的 工作 。 我 告诉 她 我 想 成为 口译 的 时候 ， 她 别 笑 了 ， 她 只 告诉 我 ： 要是 你 要 学习 汉语 和 日语 ， 就 试 一 试 。,从 小 的 时候 ， 妈妈 独自 养 家 我 和 我 的 哥哥 。 他 一直 鼓励 我们 做 理想 的 工作 。 我 告诉 她 我 想 成为 口译 的 时候 ， 她 别 笑 了 ， 她 只 告诉 我 ： 要是 你 要 学习 汉语 和 日语 ， 就 试 一 试 。,从小,从 / 小,0,2,从小,[],[1],[1],[],"The prediction inserts an extra boundary inside the gold token [从小], producing [从 / 小].",False,True,,1
